first_seen_utc,signature,tlsh,ssdeep
15/09/2021 23:52,mirai/gafgyt,T1A1B32801D5508B27C2D2277AB79F825D33232BA897DB33165A24BFB42BC27DD1E39521,3072:wdA0a++h8tZ2hWJlo8fDq9jBy/bmTQOWsXAOn:wy0a++h8No8fDqgbmTQOWCAOn
15/09/2021 23:52,mirai/gafgyt,T122C31905FD404B27C7D22BBAF79E438D773666586BD333115A296EB02FC1B982E39160,3072:4DJDZ+6lJQTnoo3jKiXb6DwXgc5hLNF9u+CyhAnjqojwQQRh6RYAvZR:4Gb6ygc5hLNF9u0ojwQQRh6RYAvZR
15/09/2021 23:52,mirai/gafgyt,T1C8B33A57671C0B43C58B5AF12C7B37F187ADEA7112E225C5A40EBFC01B72A701626FA9,3072:JHXrsU7PNZMHNrONBbsQ85hkqu4CK2QnI0PDG4gQNcR:J3LTMHNrOwQ85hkqH2QnI0PDG4gQNcR
15/09/2021 23:52,mirai/gafgyt,T1B2B33A0798615F77C045ADB529AB5530072BBA120F4F1F9AB57CAAF4074F8CEB40EBA4,3072:btTQn622oNI8zpU15hLwtOCwLkY0Px9gQNfR:btc6Vs/U15hLwtOLLkY0Px9gQNfR
15/09/2021 23:36,mirai/gafgyt,T1FDB3C517AB618FB7C85FCE3306AA850120CDA55612E97B6FB2B4D92CE74B84F08D3D54,1536:ZLeTGkthhSMOCMQS+ZjN4pjuIxreg2OLt2eDo/LUmkiSFxfC7xbXe:Z5HC3S+dUre6tTDCLUmkiSFxfKxbXe
15/09/2021 23:36,mirai/gafgyt,T18D930892B901DFB6F40ED77A04D34724B670FBA24E531672731779A6AE322D43826F41,1536:4wZQh9pB8F9OEG6ktQm3r/FS3n9RIB6Yy36gVd2f7vTmQ9VqXjewf2Le:REp09W6KTG/IB6Yy360YfmQ9VqXywf26
15/09/2021 23:15,mirai/gafgyt,T19CD3083772E1AAF6C04351701ADF96A2C432F5FD0731B11B2394ADA43F0DAF66699B42,3072:TY2nwI2wcnqBXlcNbECHNMUVS95MphaUFwKQPCOV/XUa9uMU8:YmcnqBmRBNM2TphaUFQPCOV/XUa9uMU8
15/09/2021 23:10,dcrat,T1799512127EA18D11F59A1573C5EF41484379FA55A9E3E31B3DE8322E2817392F809E8F,49152:QOmPqTQzQDBE459qjBCgmAfZCiX8JHyu7BCd1KVtlzXV3Xa3a:lQzQtEWJgDhCiX8JSul+sZxHea
15/09/2021 23:06,mirai/gafgyt,T144D2E1B5DFBB460EE48A633C5E5EDC9A75ACBC612FB9425A06410A5331385A1B2DCCD0,768:fN8fWlfoQmQAXV7E/QciiRcLprDKgGSDqL:1MNXFl76N4P99g
15/09/2021 23:03,mirai/gafgyt,T108832A33A761C56AC00791F016EFA9A1D823FD3F0976306B77917D606F748C12A6EB92,1536:I+n459sk8nYLdsNDJpQv00+bx86zWpROTOsiK/31qejwk:H45oY5kDJ21E86zWaTDjP6
15/09/2021 22:59,mirai/gafgyt,T11AB36C176692C5FAC08342B92BDBA1618823F67D0B36331773D5BDA43F158CA6E6E740,3072:Ft2nlia9qRBFZm4z1EYfcbJXphawfWJv03CKPCNVOXinYuM8R:gsVm4z6YgxphasCcFPCNVOXinYuM8R
15/09/2021 22:58,mirai/gafgyt,T17DB339376251C97AC08342F526EBD5729C13BDBF0732229A33947D60AF368DA1E99F05,3072:uirMUYZMo/QJLRZDsqtxqLX5I/uJiouE2yd1m7FnVqfJXoebNb:SKo/O8qtUbKSbm7FnVqfJXoebNb
15/09/2021 22:16,mirai/gafgyt,T10AB32B23F691CBBFC08792B426CF9D919833F1F91766322B33A46DB42B194C62D59E41,3072:TyIF3yjczarP3Dpa1NDZpFhzWiu+RmXZuJXQEFJZgQe:utrP3FcFhzWi1mXZuJXPFJZgQe
15/09/2021 22:06,remcosrat,T126055E1397D444F3C91636B5CC6BBAD09C167A1229287E466ED8EC5DCF7C680323E26E,12288:2cMJCaTkjTh4b6XG3n7ybodv9cPdgGKue03SOXjVwrsqaE6MzF5Uh:2Bi94zYSFcFgG6nza2uh
15/09/2021 22:03,spyex,T1C7F4F72CFA456672FE9E81304C1E09C4BFAE0B0B2E44AD9357CB51CA8F5F5E59CC5889,12288:4+rI05cKpGfw1s/RkFHf4r4BznoWgWH9YuEAsRbhxBt:nz5qk9fO4RTZYuEAWbhxBt
15/09/2021 21:53,avemariarat,T1EFA402380698671FD8AE18BFF08162054BF566262213F3D69CE1766E459F3F21B270E7,12288:EQLgGzYWM3uRDAR2mrslXKlZjQycXjSl5PzIdJ7V59/FuhCPkyKuWsSYqIi:jLgwYWMea4KbjQpjSjIdJ7V59/FuhCPo
15/09/2021 21:42,gozi,T1ED74C01EBEC7D175D838087E8482C8F166B4BC886D38D6837DE93F3F59B70960966219,6144:VYlGMLjIsJnsrYBiTkF1YqDiUrwe6si74kRadUo4Jv:VYl1vIsJn5BiYT7Tp6sS4kRadUo4
15/09/2021 21:16,snakekeylogger,T1E2D4C03829F99029F1776BB96AD1755697BEFE733A03D51E0040328B4A73B40CD9263E,12288:kBWHCM2K4CTI/yzQs2TaIpIuPKNlA6wMaSp81ori1HUJI:kj3CoMIpIuYq44ori5WI
15/09/2021 20:50,njrat,T101B2190E3FA98856C5AC16708AA5D65043B4A1470423EF2FCDC564CBAFB3BD91D4CAF9,384:zMK6b2GZsx/Yr1+liORH1kcPFQ6Lg9gSOYRr9mRvR6JZlbw8hqIusZzZVt:sb9glF51LRpcnuU
15/09/2021 20:31,revengerat,T133B3AE25F1E3DB31C6AA47F35323D70B17759A75C25AE608CDE0BE9D3602AC24BE1681,3072:/oCBt+UY6Eh1Z/YrJdHbNDCOd/+qF/Wv6Qaz/tHuJ:/oCCh1d8pb8OouOvzaz/tH
15/09/2021 20:22,mirai/gafgyt,T11993950E6E258F7CFBAD823547B78E219A4833D636D1C545D15CEA022EB024E345BFE9,1536:l7zmUFGb9hHxi0PfF7HA1ffoffzbffr9MZBoof6dM92GwcIqhPW2R75NBU8/IE+5:p29hHxiQAMO6dEtTR75NBUCIE+ou
15/09/2021 20:22,mirai/gafgyt,T1DC63E751BCD29A2AC6E4237AB6AE558E332073E8D2CB7117CC115B247BC641F1EA3F51,1536:PEAZZKnxtaZEu7g/OhnAnvg4oia5OG4sX9uYEAS5KtsLR:8AZZKxwZEuXt9hlXi
15/09/2021 20:10,redlinestealer,T139C33A2553DC8A28EBFE1F75B071120147F0D18B6502EB5B9DC2ACFA5E73B426B512E2,1536:Ve1URb1vqn0P7dKfez601HjbuRGdHnhuyq/dKVLdbknETG6qTaoig5U:IAx/z601vvHnYyOdKfkEGJU
15/09/2021 19:51,nanocore,T1EB84E11636B88755D4AF147280FF301443FAAA832A32F7963FD4769C19133AE5D81AF9,6144:c7b6ZekTuqwIhUqyoQgv0+RnrvQSQwiaNDxeMx0dVyDocnGE:c7boinIhIgBrv17DxetElX
15/09/2021 19:10,njrat,T19AB2094E3FA98856C5AC1B74C6B5965003B491870423EE2FCCC554CBAFB3BD92D48AF9,384:D7QeCo2zmZbQHkJeCdUwBvQ61gjuQBnB9mRvR6JZlbw8hqIusZzZ70:D85yBVd7RpcnuP
15/09/2021 19:08,mirai/gafgyt,T10A332981BC919A12C9C423B7FA2E01CD372563A9E2DF7207DE216F1177CA82F0E67556,768:aw8hF5yjQQsLC3TfWvHbXFspnpeyrNSwrfqUoOPbmBNOS9iVjySfR2Mi:GhF5yjQ7LC3TWvHbXCGYSkfqp91
15/09/2021 19:08,mirai/gafgyt,T1C8C34C46EB408A13C4D51775BADF424A3323E755E3DB33068918AFB43F86BAE0E67506,3072:+KhtPUfCBPv49iuFcpQe8ZVu61+amQxVTGyz:+KgfqPvSiuFcpQTVZ+amQxVVz
15/09/2021 19:08,mirai/gafgyt,T149C33C46EB808A13C4D51775BADF424A3323E755E3DB330689189FB43F86BAE0E67506,3072:+KhtPUfCBPv49iuFcpQe8ZVu61+WLwM/9TGyz:+KgfqPvSiuFcpQTVZ+WkM/9Vz
15/09/2021 19:08,mirai/gafgyt,T115132986BC829966CAD01776B62E118E3321B3E9C1CF3217CD245F1177C9A2F4E37A56,768:4e29cZjBmP2XBDFlumI9NY+uanihajaer8pgwmiSWAySxoNZmBN85:32uZFmP2XB3uVO5OihajaR2wnSJd
15/09/2021 18:58,dridex,T17E4401772E2DF04DC1B00E7D26F701F29B121A70D467ADD0237291A8560A7FBD58EADA,6144:M4umZLUV2THdpzphnhFTgb0VHSbv0PR8iJN7DklBj2FzQFHr5/bDc8Z:M47ikTHdpdhnD8gKv0POimEkBr5/ce
15/09/2021 18:46,nanocore,T16B24CF2A77A94A2FF2CE86B970125652837CC2E3A9C3F3DE28D415B24F567E506071D3,6144:kLV6Bta6dtJmakIM5mBGVW+qZgB6TX7PihC2h8:kLV6BtpmkBkf+z74Lh8
15/09/2021 18:35,loki,T1EF8423FAA7D18DD2DC20FB3A401B269FEB477D8C2273A532E1C5C8596A674731D85AC0,6144:3NVOLSggqd99Iwezdx6gohM5Fck77X42a1EzW2IuOcB0BW9cjBP6hXFEK:3NVYSfW99IJznehM94L5fuSBW9cZ6hXx
15/09/2021 18:14,snakekeylogger,T1E9A4CF243AEA4019F177EFB96FE475969A6EF6733603E46D108103874B23E81CDD163A,12288:5bkVnWHCM2K4Ck5Rm3K1qJckZZpOszVjscr/GisCCT8fBl:eF3CCRm3zZZprp/G/JY/
15/09/2021 18:14,snakekeylogger,T1B4942347A068BF18B45FF564BE310BB5B10E89B7AE39D0A07E16FC9F0651908917278F,12288:7h7CR1r6KdomVmPWTcNBnJaSngQNvRFfBrv:d7CfWrimPWTI9n7ZFfBrv
15/09/2021 18:10,formbook,T1E9943E2CFA056672EE8D90704D1D0AC4BFEE0B0B6E40AD9357DB15CA8F4F4E69DC5889,6144:qrX0zvg3rjIxvuJMQzp5dVw4JAUvxWgFdgqwixiak3IfMRfkHYgV:iEDg33IpqU4JA61dgq2G74
15/09/2021 17:59,mirai/gafgyt,T175234BC9A587DAF8FC160B742172EF325BB6F93F1018DE87C7A59933D942602D10A1AD,768:13sPWVrWy7PBIe9iFokjlMdMhc0otXzHFxK00Gjww5TKIL91YiG6slM:DD9IciFokjlMdMO0iHrK9Gjz5TTLLrG/
15/09/2021 17:59,mirai/gafgyt,T1386371197F650FF7ECAFDD374AA9174620CC641A21A87B397A34D818B20B64B05E3879,1536:EJ7dZCypJ9KoNPROWJpLSeAwdsWWj4MLZLd6s:4ZZCypJ9BROsc4u
15/09/2021 17:59,mirai/gafgyt,T1A7B39DDBF74B5651C86187F00BC74BED3E2323119F6788E7AD0E2A3959791CE4906391,1536:t1naGG0U5ACqYrdwpXyP/Dce48a9BGiacg6/LW+:tFaGG0NCluJyPA58a9BGiacg6q
15/09/2021 17:59,mirai/gafgyt,T13E3308C4FA8B89F5D90749304067F13FCF31D9B941B1C6ADEF9A9F35CA67542920228A,1536:nfyMY0q0Yv5qP69Dj0MGNLijP3aL7YkOgxtP:fyMY6Yv5qP6BoNLiL3afYBgx5
15/09/2021 17:55,mirai/gafgyt,T15DE2F161F993470AE477643259BFBFCCE030E62FAED164F16AC931671069B2883381E1,768:yHaOXxpT8dfJL05BP8Xe9QsGXtHUljtvb4fL06iZAnbcuyD7UGQRjn:QjT8df46e9pGdHUljtoL0ZZAnouy8GyD
15/09/2021 17:21,redlinestealer,T175750122EDA924B2E2D613B1C9E66A5775299D5C3D34840F02A83E157FFF3C3D058E26,24576:K7WQZfHvu2bNze3fOCh3rXF33S4uj5U7SiwKie9UWlKJkjxXojGR2boXo1/L:EQxPhprXd3S4ie7SiAeOh2NmV8Xo1
15/09/2021 17:11,loki,T12BD4C0382AFA9029F5766FB95AD4B54597BEBE337A03D15E1050338A4A33B40CC9253F,12288:qBWHCM2K4CHI/yzQs2TaIpIxi4EiIwxhvBlI:qj3C8MIpIHBI6hJlI
15/09/2021 17:07,dridex,T16814C0A0EEC5A0E0D99F2BF2907FE16F043838479915D945C9A4E75BD9BDB8600F70CA,3072:VxA6wx9/yukxdvNGC2A92BhU5iD8Rnkyi2WyJXy4acKGUtI30b28Nz/+tODbt:VxAH9HAh2TUA8RBjFzUZ28Z/l
15/09/2021 17:02,mirai/gafgyt,T1EB63965D2E219FACFFA886344BB35E20924C33E626E1C945E15DEA011E7034E745FFA9,1536:58B83DOpSxUzpP+vntvnCEvnNY8QYdMyH2q9r0t3bCTeJqmA:qK3DUSq5sz2er0trCTeJbA
15/09/2021 17:01,dridex,T1543402106A68D087CB3C04FE26FF1BF017043E36E810AFD42674A59CB9296F555E59FA,6144:PxDLPBIdMuECZyERj/s8pzQFHr5/bDc8dI:PxXQBAy/sMkBr5/cF
15/09/2021 16:30,formbook,T158E4C0383EF9902AE1776F795AD4659597BEBE333A03D25A0050338A4A33B41CD9253F,12288:RPxWHCM2K4CSI/yzQs2TaIpIYSwqLHzpRxjL4KvN8unZqwcUlvI:RPT3CnMIpI9w4X5LvP3cUlvI
15/09/2021 16:15,njrat,T1695148A5B492FF9D1312BD2D1446F4A224E8DDA282248BF20D2F821D27875EBFF17417,96:+g4yyyyyyyyyyyyyyRyyyyyyyyyyyyyyjXWipjOyyyyyyyyyyy0lnmyyyyyyyyyh:+g4yyyyyyyyyyyyyyRyyyyyyyyyyyyyL
15/09/2021 16:14,cobaltstrike,T17B6439367A95C0B5D1DD89F0692CAA55842C6A3D13B08CDBE7C06D2E6DF70C05BA1F3A,6144:3oopl2EeNVPzsVtfEQXC21T12Tk03AgMTXyETmK8FkpWq9G21Llw:3bdikTXyEDVpL0elw
15/09/2021 16:11,agenttesla,T11D159738ED0B21BBEBA6D334E4BA550AA5F418BB33349D5EC192774D090760374DA3AD,12288:hAVy17y78uM+WIlq6Q9smNlXOvrN7W1Bl4QaMgQ:hAVyM7KIlpg7lejNS6Q
15/09/2021 16:10,agenttesla,T1E6F4CF9C3A50B48EC44BCE76DA944C60E670BC6B570BD247A04336ED9E7E396DE112B3,12288:h5PysHKrVz/AVSPI/yzQs2TaIpI0IYPPcHPqKfjp6OFIDtbPOR+RcNWg6dbijWuR:h4HN/AVLMIpI0YHPqKfjnFIRWA7hijWu
15/09/2021 15:55,njrat,T10894CF243DEE801AF173EF755FE475968A6EF7733A02E45E109103874B23A81DD9163A,12288:2CkkJWHCM2K4CCdfTwY1Hm866o7OPxR47BFDRkrd:N73CCdrws7o7OPr47jDRk
15/09/2021 15:55,redlinestealer,T1D944F1103DA0D832C4B60AF09F34C7D55A7EB8326DB5958B77582BAE7E703C19A76306,6144:BwzuLnRHSpy1KZeviyMjR5W8RH2QRw7kDgg0MWvU4d9:SzurRH+y1KwviN0EHygjiB
15/09/2021 15:55,asyncrat,T1EEC41E3D6128694CF36184BCB9718CFF27957C2F84A7B8F3A04CF98B0AB97D25516219,6144:pEQGty8gTUSGiyaTXCh1Ea/VKiEgBrKOQb9G:pEflSXyaTQEQpEAGbE
15/09/2021 15:54,raccoonstealer,T101A4022171F1D072C5BA02B88479CAA65B6EB9725924D88B739CF67D3E313C06B72347,12288:U4grTxrj4m6QLa8ll9cxOhBO3EbcwrifEedIq:U4exjLa8DRhKgcMWEeWq
15/09/2021 15:54,redlinestealer,T12BC412353590C870C99B1934C979D7A06F3BBC2615AC91CBBB752B6E6F303A12E36319,12288:c9uy70UW+aPAHKRfi2I6E7nQtMQn98ETM/TyUCSuL:ByB0AqR6QETQtLnJTCHC5
15/09/2021 15:50,agenttesla,T1DBF4BF5C3A50B58EC44BCE36CA644C60E6B0BC67570BD247A04736ECAE7E3A6DE115E3,12288:oIrE72Xcw9I/yzQs2TaIpI2nA+s56o8oSyerx4ndnUl55GTBLxPFY/mNZYf1UrUI:Ro2XViMIpI8pg6c5erx+dUlCLxmI
15/09/2021 15:49,formbook,T1A405AEA66987587BF81D2A788C9EA3C59112FCA03F689D61E534FD781F306847C2C1DB,24576:e0KXbYUlmM/OwPVPZzKHrCHW2h8DAaTY2kjpPPobRf+0awpxh9aWRZEfhqdrpXeW:eZmMjxVW2h8DAaTY2kjpPPobRf+0awpm
15/09/2021 15:48,remcosrat,T1DF054A5995987132E11F367CAC868BDCC419BE883D9EECA556B8DC36A9793C02D9C00F,24576:W0WE0AyOVWoKcwdZkGIZHrIzvlZwXI7Dyj3SaH+MJu:W0WEoQhudZj
15/09/2021 15:46,remcosrat,T1F3056B629674687AD02F25BA6C4ADBC994197E803A69EC7D01FC9C3731387C23DE905F,24576:W0WE0AyOVWoKcwdZ8GIZHrIzvlZwXI7Dyj3SaH+MJu:W0WEoQhudZb
15/09/2021 15:41,asyncrat,T1A6026C3FB58CD21BC0730A7792AC64E85DAA86D67E99F6433280E23953D6E52170B325,192:xrXPZ78/2tf43h5ymWXi1gnFHF14e8EA3:dXP9sMf4xcxXgQF14e81
15/09/2021 15:41,oskistealer,T1CB72B01C27535352CE2ACC3DA27E06DFEB3E59507D84B5970091676884A7C219B6C93E,384:dXPh5k/wGjrXD0hgkNpOSBle8EKHNvhLHHaxvV2TznLzDqA:VPzIjrXD+VNpO7uHNJevVOfzDqA
15/09/2021 15:41,strrat,T1CBA3CFAFBEADD0E1EC8B8171050D43EEA64C216DD451A1AF62FE54512C71E6C0B53ACF,3072:XC0oDwmAKmAJaGKZdSYY9bMdszDE9S2Ws:sD0KTBKjSd9iszw9VWs
15/09/2021 15:40,vjw0rm,T1AAD11059348E74BED1A721B55AFB121B73745CC2DF4C5224C1E8F4843838ABCD26AE9B,96:QB2+h/mqguNJq+zSaDTByFR7zZIVUTCR6oir0A2pOiou5s4hLlJg50ZP4dKvMa:Q1h/fguDqYSeoPtmeo80AxfR4hM44deh
15/09/2021 15:34,dridex,T10914F12B8222E55CC129083EAAF609E013652F76CC81BFF415B578FC5FA9AB365C53D4,6144:zqL07AOTcWsqbAGjgoE4SsrtaDzQFHr5/bDc8/:zqL07AscWs2jX4DkBr5/cm
15/09/2021 15:33,loki,T182738D6BEA5CCBA1E2918B77EDED99755A1BBC1118704FCF3905AAF84C32502E46C307,1536:YoWKN83Xv+cALoeaAVFyj6Jr7MX0LzxIKt5M/NPpIsx:tWYIXmcA8FAu2JEXEtItI
15/09/2021 15:33,loki,T13F738D27E04DCB54F4814FB2ACD75691140EFCA12C11CEEF3B84BEC86C75A85A5B87A6,768:l3884wDr9n0++Bt2FBUrW0ntS7T3b1vZHP6Rxux0uPwas3OR+MxbpSF07xx:Vfy+dJ4tS7T3PS2CuPwL+Hzrxx
15/09/2021 15:28,agenttesla,T16535123BAFD8E7A3EE8104BDAA35E5C018684DF43596E7274A7039BE22BD6350317135,24576:VJUEsIO34Cp2roeuYb2gNIPf3umvRtKkLcAgw/tmGS:zUB3GroFYFNkfemvjKKV9S
15/09/2021 15:28,formbook,T158D4F106B1475A03E41E0D7DB5706F1AFA4E9D0AE18EE326BAD9F3110C7E5E2581933E,12288:p+KAqC2cn2cKxJ4ziJ6p7krDV7Juev8YnjNjTqY:peqi29JyYluevXhjeY
15/09/2021 15:27,agenttesla,T1F8D401B8A680BB17F5F7B4F9258322495EDFEE5B326FC48322723487497120DA36B511,12288:OpgcT8EqjtEQe9X5v5vOO9HyEaFx1LNGw6zojqRI7ROpy7X:OhgEq29Jv5vOO9HyHFx1BGNoWcROpy7X
15/09/2021 15:25,remcosrat,T16B056F85A1502872D02F29749C57EFDDC8467D983E06ECA892FEC8772538BD23E6905F,24576:W0WE0AyOVWoKcwdZ2GIZHrIzvlZwXI7Dyj3SaH+MJu:W0WEoQhudZx
15/09/2021 15:08,trickbot,T17294D00272829575D0BB127E08A61B5663BBBC61CFF59ADB23407B5DAE316C1DF31322,6144:werDAqRUaI8skxQtfrJ2X0qQGUGrGDHN2ixIOFVHRBxCRvhoajl/NnlV6:w4DAqR0RXjvGqDt2II2M/je
15/09/2021 14:57,formbook,T107058E91A293C972F82E1A3D8CCA76449529FD903FD89C669BF4EE791F342903D1805F,24576:e0KXbYUlmM/OwPVPZzKHrCHW2h8DAaTY2kjpPPobRf+0awpxh9aWRZEfhqdrpXeW:eZmMjxVW2h8DAaTY2kjpPPobRf+0awpm
15/09/2021 14:57,dridex,T14314CF86D69B40E2C45F43702837126B78676F560B1FEAB5C6A2DFD98246343B4BF807,3072:6SKFONgLkoQKNyXgyGSUfFYLHO0FApClBBa1og0zEjNM:6gofypoCHhFAqLa1o4
15/09/2021 14:45,loki,T1F9F45438ED0B21B7EBAAD334E4BA550AA5F418BB33349D5EC192774D090760374DA3AD,6144:1y87fViis7lBGcpobG26cup/Rw4VgRBQjK3xDamsQw+Yjp4KA5wRPTmHoZLuR6MG:/6DcM/e4Vg3x+t68p4v5wiHoZLuI/5K
15/09/2021 14:38,hancitor,T1F824BE39BB96D071C42905FAC896DAE176B8B8516B70C193BACE6F7F1C631C10D3A14E,6144:TzNriFH2rbCDyeWpq0nWOA1+tch8JTVgbqt:lrUWXC9OqSRA1w3AW
15/09/2021 14:34,formbook,T1ABA4120961BC4773DAFF47BE64E1A063677097BBB123F7082A9934E8444B7A049127E7,12288:ohKgF2UkFhcHPb8l5Cn7C7MnE9TjRz5pJQNQqJw6grEMApG:22UkFhcvb8lm7CgnqRQLw6bpG
15/09/2021 14:17,cobaltstrike,T123A56C15B7A800E5C976C23C8953891BD7F2B82107B09BDF17695ABE0F237D12A3E758,49152:NKxCIA6+M2QSyOdV799CXfzfO/w8mct8KqPG1OFHS1Vs:8eXIzfF8mcb11OxSrs
15/09/2021 14:09,guloader,T1D3B34A62E8ACCFE5D2B886B1D8225DF87CB7FC56E9504B47F1C93E6C38336949650809,1536:W+u85vTXEEX5wkjFXW8sBM2dIaK4AUpdQANZ2ftq82Pkl2dp5JT:JvTUE+8sBrdMUpdNwwv62VJT
15/09/2021 14:08,agenttesla,T118942354DBD0896D86D65E67A3F55465CB23CF220BB06127B329EDC8863ACCF6271F08,6144:6hvFj0iUJxQ7hIqODxYUEf7xsdWLtMIzI8owGEX2Jwfd10oIuoTnMY1oh7QoMV4n:Kuo7eFYt6+eKow+wwioLx1ohRDXX
15/09/2021 14:08,avemariarat,T1F7058EB1CA46DB72E82E1A3E4DE63829AE26FE403E1CDC119BF0DA7556347512C7D04B,24576:e0KXbYUlmM/OwPVPZzKHrCHW2h8DAaTY2kjpPPobRf+0awpxh9aWRZEfhqdrpXeW:eZmMjxVW2h8DAaTY2kjpPPobRf+0awpm
15/09/2021 14:08,avemariarat,T170057EB1CA46DB72E82E1A3D4CE63829AE26FE403E1CDC11ABF4DA7556347512C7D04B,24576:+0KXbYUlmM/OwPVPZzKHrCHW2h8DAaTY2kjpPPobRf+0awpxh9aWRZEfhqdrpXeW:+ZmMjxVW2h8DAaTY2kjpPPobRf+0awpm
15/09/2021 14:08,a310logger,T1A04301B3D0AD1C3EDBC574355945038CE39A185B95EA05C3CB008ACEEFA9C45A69EDF8,1536:36HVESAhOgVYSfdCXzovqPgW4Roh49HaM2nk:c+SoVYmkXzJI9omdaM2nk
15/09/2021 14:07,loki,T14DC38642E305AB1DC04DFDBD6023E0F764266ABB11660ED631ADBDEB38E16572CF4684,1536:yzqGcUKFGnMrpxAcbsasHpL9T8oOmhfIRorEjZyZt:fcnM1rQa2dRPrEtyZt
15/09/2021 14:04,formbook,T10AC433404497262E947F0CDB3BA9A84DEBF11E3755AA2F1B7E6538D257010B1F0B86CB,12288:29Of4RY47G4qMm1XmGWWj8T96L2Um+HplxRdRP:2i47Bm5mJWYkLTmIzT9
15/09/2021 14:03,agenttesla,T14AE4D0382AF99429F5776F796AD4659197BEBE333A03D10A0041338B4A73B41CD9263F,12288:i7kWHCM2K4CKI/yzQs2TaIpI0iJWRUB1acpCAIWoAdLekQNED0aoV5I:CE3CfMIpI0iJyUBnuW/vcEoaoV5I
15/09/2021 14:03,agenttesla,T19BC42381701887F4742E678CAEAC8891C85F342165A7EC79B6C89CFB640CA6FD3DBD54,12288:xSB9sGVL2TI+/MFOtSk3PpBvbl1x7aWNFXi2g1v8uNgz3xwdU:3GVLQrwkRdl7aWbilvfgzxwS
15/09/2021 13:58,azorult,T186F44C1234EA6656F6CD73F86E25F47CC362EC071835846E75E03E0EA77D2837A06269,12288:svI0UVesS9C6Oam9ULN4Fu39jkGkGoGoGoGGoGoGoGoGoGoGGoGoGoGlPk:sA0U5F8LN4Fu39lM
15/09/2021 13:55,alien,T146F533D66B52A8ACC627427692D33683B5B4645E8087B07F792C04845FEBAB04F1FD7C,49152:ArXOdYXa2idWEpna6+K9aNYw93H2m9uAFBYPijnHBR8Q5BCuuru5qT8D/AJsI:TdYXa2uvr9aNYIprkOR8ta568D/JI
15/09/2021 13:52,agenttesla,T1B1059C1077FC862AE6EF2774E030068447F7F84AA67ED78D5945A8AE1D97B808D107B3,12288://gecNU2zqX6lUB2Ake2BHkUzFtymEranppw9PWs1kQYZ+:QDNgWUB2AkeUDzFtrErUYugYM
15/09/2021 13:51,agenttesla,T16D84E00273C89835E0B207B448B0AB75453AFE314EAF8A6773943D1F793A6D05A59F1B,6144:t6Ln5Pq0DQf98AZiCdeTl8Wt/0urlIm8y1sOlAYjCMHGeKGDuGyGN:t6Ln5Pq0DQ5uuWtH5Im8sjC
15/09/2021 13:50,formbook,T1B9A4AD242DFE512AF173AFB95AD4B496DAAFB7333607E81D245103870B23B41DE9053A,12288:Rjk4DbF53e0IUFLnlODN7AbllSIbNDARH/hCS26AGvx6INhlHR8:Rj8N7clxBiH/hCJ2xH
15/09/2021 13:50,loki,T125A405143BEB4099F0629A757E93FDF2D92A7F222A06981B18D03F4776235C1CEE152D,6144:dMYv+ulQDbCMN4K4CadAbOo3/Tub0tSiC/qsVPbhfTBlxltmRE0yQHzDyci+O:xWHCM2K4CZXub0tfcqsVPNBHKtlHzv
15/09/2021 13:50,guloader,T190C39782E3056B19C04DFCBD6013E4F675366ABB116A0DD631ACBDEB78E169328F42C5,1536:IL9y8gwThoo3MRjRv5C3jPnUX0f9T8LbWhfIRorEjYPDo:u9JgwS2cxcjnvWIPrEcPDo
15/09/2021 13:46,formbook,T1A8C47B243BAB5019F072AA757AD7EDF6D96ABF622E02945B10D03F4736239C0CEC152D,12288:rWHCM2K4CeR7xH4FP0tsjkjTAzhZGhSHBaj:R3CeNib8TAz+hU
15/09/2021 13:37,formbook,T1B4C47B203BAB4019F072AA757AD7EDF6D92ABF622E02945B10D13F4776236C1CEC152D,12288:zWHCM2K4CCNbmUCuLoA2IN0XDBh+DmLJWgCaW37:p3CCVzCIaLPW6A
15/09/2021 13:32,agenttesla,T1B2D47A2037AB4019F072AA757AE7EDF6E65ABF222A06945B10D03F4736336C1DEC152D,12288:B7u7777K7qWHCM2K4CsQQpOEpAKKeOwDS31yPdzusCDk9dWI2Pv1f3eQU7:B7u7777K7G3CsYEpDKeus6esPdeZ
15/09/2021 13:18,agenttesla,T16D83080D77C8C962C4BA96734CD7C7D92731FC10AD91831B33A4732E6D7A6A19AB2784,384:2KPn39FktGaae1VPrliTrKSAcIIn+OYOsUTD8vR/FhkiDn5uPxNJgr1jRptQclFA:zn7baapKvTIlYO56FcNJgr1jRpGcjo
15/09/2021 13:17,agenttesla,T1D9E4D0382AFA9425F177AFB96AD4655597BEFE333A03D21A005033864A33B40CD9257F,12288:nYWHCM2K4CXI/yzQs2TaIpI+QRa8t0DCUw6FYB1pja+IA1fhjgzwq5YsI:nA3CMMIpI+QH+DkKeTTzjgZI
15/09/2021 13:08,formbook,T158E4D0382AFA9029F1776BB96AD4659597BEBD333A03D11A1050338A4B33B41CDD253F,12288:+nWHCM2K4CKI/yzQs2TaIpI4BJTWvhrQACrB4HC4ht4zu9asn3c43f6IRKn2I:+F3CfMIpI4BJgBQHyHhi83c4yiK2I
